text,label
da hun begreb at dagesen der slugte hende med øjnene ikke havde forstaaet hvad det betød forklarede hun » det gik mit esterne im bug am sni «,0
sommetider tænker jeg ogsaa jeg elsker hende — hun er saa ren og uskyldig — hun gjør mig god — men jeg tør ikke stole paa mig selv —,0
den næste fik han et glimt av henne eller hørte han en lyd av barnene ej heller spilte hun om kvællen han sat ens ærind hjæmme forat høre efter ikke kom hun selv ikke barnene denne vej mere når de skulde ut de gik køkkentrappen aldrig traf han henne hun,1
imidlertid var det begyndt at sne de hvide flokker seilede ned i den vindstille luft blændede øiet og satte sig paa frakkekraven al lyd stilnede af en dombjælde ringede langt borte og trefoldighedskirkens klokker kimede ned til ham med en dump høitidelig klang næsten som om det var juleaften for,1
gerne gøre et værdigt respektindgydende indtryk,0
tønder paa vogne og flasker i kurve med vin,1
maa ikke se den for nær »,0
herolden raaber kinemaets kontrollør,1
hvis de ikke gaar ind herpaa er hemmeligheden i morgen ude over hele byen,0
hr de fontenay var endnu ikke vaagnet,0
tjeneren kom aandeløs styrtende,0
dryppede vandet langsomt ned det var vejr baade til paraply og galoscher,0
gertrude og vilhjelm fortsatte konversat,0
den elektricitet der havde udladet sig foregaaende nat i form af knitrende lyn og ildebrand paa land og i by — den syntes idag at have fyldt det store firmas forskjellige kontorer og paavirket clerkerne fra de høieste til de laveste,1
dette var nok før herman han sporede sin hest og naaede flygtningen efter et kort ridt sophie havde revet tømme » fra erik og saaledes sfandset hesten i dens løb hermans der var forsynet med en ridepist anvendte den uden skaansel paa eriks rvg,0
vodrof dampmølles susen og klapren en lyd der i de aar jeg har boet i forhaabningsholms allee al tid hilser mig velkommen naar jeg kommer sent hjem fra den østre eller nordre del af byen og som kan høres langt i den stille nat “,1
se det er bestandig den samme vise,0
bjørn har truet dem paa livet hvis de røbede noget «,0
„ udmærket “,0
han havde ventet sig eil hyrdetime,0
sig da selv kiv og uenighed blir en adspredelse i det monotone skibsliv,0
tajatscho fortalte nu hvad han havde isinde og man knude fydeligt mærke paa kløverbladet at et eventyr kom dem tilpas,0
— det maa vente,0
kunder der venter ved disken med søvnige miner,1
beskedne hjemmedragt lignede en defreggersk madonna,0
han ser maaske allerede i tanken portene aabne ser den tætte menneskestrøm bevæge sig ind og ud hører den stærke brusen af menneskenes larm maskinernes støj og orkestrernes spil han staar maaske og overvejer de chancer udstillingen byder ham maaske sætter han til den sit sidste svage haab maaske gjør han den til udgangspunkt for dristige fremtidsplaner,1
neppe havde de betraadt den lille vindellrappe før en mistænkelig støj som af trin lod sig høre ovenfor,1
— kan man komme over land til london herfra spurgte hammer,0
naade naade vilde han bede men der kom ikke en lyd over hans læber,0
med mægtige løvrige kroner — deraf dens navn,0
hans haand de talte ikke mere men de følte det som tænkte den ene nætop det samme som den anden som var i denne stund hver tankespire fælles,0
men der kom ikke en lyd over dyrets strube stille skød madammen døren til og satte krogen paa og saa gik man igen over i stuen,0
blodet svulmer hjertet lueves naar ved søde cithar lyd jeg islemmer „ nej forgæves er ej jordens lyst og fryd “,0
han sprang op af sengen knælede ned og bad en bøn til gud om frelse for de stakkels mennesker han blev forstyrret i sin bøn ved at en røver stormede ind i hulen greb den knælende dreng ved armen og slæbte ham afsted,0
„ nej det er virkelig for højt kusine — mindst fire alen “,0
„ nei “ svarede nanne hurtigt og bestemt som om hun iforveien vilde afværge enhver modsigelfe „ jeg maa følge med min dreng — ja i ere begge to mine drenge men han der vil trænge mest til mig,0
men jeg skal ikke plage dig mere skønt jeg forstaar ikke hvor du kan nænne at være saa haard imod mig da du véd hvor anstrængt og træt jeg er jeg er lige som jeg er mørbanket og jeg kan næsten ikke holde øjnene aabne hvad siger du at saa,0
og var kommen ind i sit kammer sank hun om ved en stol i en dyb og stille hulken,0
strax tildraget sig oskars opmærksomhed han besad en løves kraft kunde lyve uden af rødme og alle kjæltringestreger som han udøvede fuldførte han med den uskyldigste mine af verden,0
snart efter laa drengene ved hinandens side ovre i karlekammeret og trofast lagde sig paa vagt ved døren knurrende ved hver lyd der lod sig høre den kunde ikke rigtig forvinde synet af bjørnen,1
spektakel af to tyske handelsrejsende der skulde have deres prøvekufferter bragt op paa værelserne,1
sindige mand der ingenlunde vildt kastede sig ind i nydelsernes malstrøm han ringede stedse endnu meget forsigtig på klokken og det var kun engang imellem når det fatale « tør ikke » lød for hans øre at han gav et og andet kraftigere ryk,0
stille satte han sig ved et bord og mønstrede gjæsterne med et forskende blik,0
ingen havde mod til at gaae ind i bygi ningen endnu mindre ud i haven de holdt sig alle foran huset de dristigste stod paa stentrappen og tittede ind ad ruderne men stuerne vare tomme og fra haven hørtes ikke en lyd,0
dominguez foer sammen,0
stationsklokken ringede dampfløjten peb og toget foer til klampenborg,1
da hørte han en stærk larm og saae en sværm mennesker nede paa gaden,1
hende tvang id hende til bevægelse hun gik op og ned ad d gulvet standsede saa og lyttede anspændt til hver 19 en lyd som i nattens stilhed lød dobbelt uhygjggelig naar hun dog blot havde faaet lov til at sv vaage hos mrs howe saa kunde hun have seet,1
sødmælk næ de vil jæ inte ligefrem kalde de ’ men der æ inte kommen spiritus paa mine læber siden jæ ble ’ vicevært de ’ garanterer jæ for amandus,0
„ lad eder ikke overvælde naar jeg siger af truid lever og er ej langt herfra i denne stund “,0
» ja hende har jeg ondt af « sagde vigant » hun er et prægtigt lille menneske jeg rejser absolut ikke « han understregede ordene med to meget bestemte nik » for resten troer jeg ikke fruen vil genere os synderlig hun faaer nok sit tilfælde skal du se «,0
en gnislende lyd af en nøgle der dreiedes om og straks efter de kjendte tunge skridt gjennem entreen,0
malstrømmen menneskelivet der myldrer og stimer,1
» de kan unegtelig lectien « sagde sthør og lo » nu har vi snart seet alle de kvindeskikkelser der gives skride forbi og de blegnede alle i maaneskinnet skal man da altid løbe panden mod en mur og ingensteds kunne komme igjennem siig mig det salomon «,0
„ jeg kan ikke beskrive deres kongelige høihed den sensation som danmarknorges unaturlige alliance med rusland det brittiske folks heftige kjende har vakt i england “ begyndte nelson samtalen,0
den unge pige blev staaende som hun stod der med opspilede øine lignede hun en opskræmmet hind der vil flygte fra sine forfølgere — naar du ikke elsker ole jensen kan det vel heller ikke gjøre dig ondt at han kommer i — tugthuset,0
„ i mange forleden nat faldt jeg i søvn og da jeg vaagnede var luften saa beklumret at jeg blev ganske forskrækket dernæst har jeg to gange glemt at give silkeormene føde paa de bestemte tider “,0
« har du meget travlt i disse dage » spurgte etatsraaden da de vare ene,0
nogle minutters dyb tavshed herskede i stuen men derpaa hørte man en forunderlig lyd det kradsede og knirkede henne i det ene hjørne af stuen,0
— kan gjerne være,0
leje jeg var træt og faldt snart i søvn og det var allerede hen paa natten da jeg blev vækket ved en vedholdende klaprende lyd fra det inderste værelse en tid lang nøjedes jeg med at lytte omsider stod jeg dog op aabnede døren og kikkede ind ved første blik,1
„ hvad mener de med det udraab “ raabte han hastig idet hans blikke forventningsfulde vare rettede paa western,0
i havernes grønne løvpuder og mumled spæd larm og vage lyd op mod det store tyste land,1
eje men nu da synden er imod en kvinde da sige i det er ikke et fald det er ingen brøde da — le i og jeg ser nok i eders øjne hvad i tænke hykleren fy han fortjener ikke andet end latter og foragt,0
„ verden vilde gaa i stykker hvis mange vilde tilegne sig saadanne principer man maa have en erkjendelse af at der kun kan tilkomme en et begrænset kvantum af lykke og nydelse og ikke bestandig begjære “,0
„ alt er i orden “ svarede jeg freidigt „ er der ingen der skal have mere — aa hvidbjørn vær saa god at sende den sildesalat videre som erlaubet nede hos dig “,0
summende cykler ekspresbud og lynskud af postbud,1
urolig da den havde ædt det græs den kunde naa saa rejste credenza sig op løste dyret bandt det ved et andet træ og satte sig igen paa sin plads ved siden af livio „ credenza “ sagde ban og rejste sig overende med et sæt „ jeg tror det er gud selv,0
hmh — han dampede distrait paa pibetøjet stirrede ud i gydens mørke bag ham laa stuen graat i graat to stuer fra ham glammede det med barneskrig og afmægtigtræt „ visvisvis “ og dé lyd der knytter sig til mange børns færd — herre gud herre gud — — og langt der,1
— alt alt sammen skulde nu gå i vasken for mamas migraine større sorg havde hun aldrig haft i sit liv nej aldrig,0
men minutterne løb hvad skulde der ske hun begyndte at ængstes i denne dødens stilhed hvori ikke en lyd fra den hele kæmpebygning trængte ind rummets tunge vellugt gjorde hende ør lyseflammernes urolige bæven fortumlede hende ja selv denne fremmede pragt og disse farverige stoffer af hvilke kvindeøjet dog ikke,1
sporvognsklokker kimede iltert hvert øjeblik var der latter og højrøstede raab i mørket og lavt over byen hang fuldmaanen som en gyldenrød,1
dermed gik han ud og trak døren haardt i magda var lidt forbavset over ham skulde hun have taget saa aldeles fejl nej desværre men der maatte være kommet en kurre paa traaden mellem ham og bodil tanken derom vakte en vis hævnfrvd,0
» ja men uden i omvende eder og « fik den gamle frem,0
han havde i lang tid siddet og seet uafbrudt fremad nu hørte han pludseligt bag ved sig en underlig susende lyd men den var endnu langt borte ængstiig vendte han sig hurtigt om for at see hvorfra denne lyd ve kunde komme,0
vi lagde os da dødtrætte ved hinandens side ned i lyngen hvor vi vist nok omtrent vare indslumrede da vi vaktes ved en stærk knitrende eller spragende lyd bag ved os vi sprang hurtig op vendte os om og se — hele toppen af højen hvor vi laa stod i,0
„ hvem skal da være banebryderen “,0
naar han forhen var gaaet ud i mylderet paa en saadan dag havde han nydt det hele mere modtagende som et samlet indtryk af skjønhed og friskhed i det krydsende liv de spillende kvindeøjne under fældte slør den muntre støj af stumpende slæder og klingende bjelder havde trængt sig i,1
barn naar de ikke forstod at skjærme og skaane det bedre — hvorfor tog de mig bort fra det sted hvor jeg hørte hjemme og hvor jeg i det mindste vilde være skaanet for alle disse1 ydmygelser «,0
— — der var blevet saa stille paa pladsen at hvert eneste ord blev hørt overalt men nu løftede sig hist og her en vredagtig og forarget røst,1
men der gaves jo ikke anden måde at greje sagen på,0
— han rakte mig haanden og sagde stakkels ven hvordan gaaer det dig nu — jeg trykkede hans hænder til gjængjæld og sagde glad godt john men jeg har saa meget at tale med dig om naar kan jeg træffe dig hjemme — strax om du vil svarede john og,0
træer fik det løvhang der susede saa vemodigt i balladerne,0
for at faae vished i denne sag begav hun sig til en gammel spaakvinde for at høre hendes mening om sagen kineserne nære nemlig stor tiltro til al trolddom og sandsigersker eller lignende staa bestandig høit i kurs,0
— « well skulde han komme saa bed ham gaa ind til mig og de mr hans — vil behage at gaa ombord paa « sofie » og se 194 hvordan losningen gaar kom saa strax tilbage og giv mig besked »,0
konditorens bugnede rude med cremchokolade,1
detfe spørgsmaal kom saa uventet at griffenfeld blev kjendeligt forlegen derved men det var dog kun i nogle faa sekunder at han ledle efter svaret,0
„ ja “ sagde han „ det skal du ogsaa faa lov til men der er da intet ondt i at jeg fortæller dig det ikke sandt jeg burde ikke lade det være “,0
